SIBOR DATE,SIBOR 1M,SIBOR 3M,SIBOR 6M,SIBOR 12M,SOR ON,SOR 1M,SOR 3M,SOR 6M
14/6/22,1.16607,1.33786,0,0,1.85949,2.1777,2.66076,3.10452
15/6/22,1.3075,1.5625,0,0,1.96252,2.16391,2.70794,3.10808
16/6/22,1.30929,1.56357,0,0,1.96638,2.19471,2.7356,3.1033
17/6/22,1.30929,1.56357,0,0,1.97861,2.22487,2.7526,3.10426
20/6/22,1.30929,1.56357,0,0,2.32595,2.24952,2.71389,3.10426
21/6/22,1.30929,1.56357,0,0,2.23978,2.31908,2.73826,3.15754
22/6/22,1.30929,1.56357,0,0,2.11686,2.36648,2.78545,3.18656
23/6/22,1.34226,1.56357,0,0,1.95622,2.36258,2.80954,3.09522
24/6/22,1.34321,1.56357,0,0,1.85664,2.3403,2.78622,3.10158
27/6/22,1.34369,1.56357,0,0,2.2203,2.40098,2.81469,3.13405
28/6/22,1.6625,1.9125,0,0,2.65246,2.47961,2.84326,3.17493
29/6/22,1.6625,1.9125,0,0,2.50258,2.4491,2.84287,3.22657
30/6/22,1.6625,1.9125,0,0,2.19356,2.52346,2.87203,3.26174
1/7/22,1.6625,1.9125,0,0,2.48787,2.5494,2.88023,3.26116
4/7/22,1.6625,1.9125,0,0,0,2.53206,2.88023,3.26116
5/7/22,1.6625,1.9125,0,0,2.25826,2.63023,2.93433,3.27896
6/7/22,1.6625,1.91357,0,0,2.15619,2.67639,2.9683,3.32328
7/7/22,1.66286,1.91357,0,0,2.3022,2.72019,3.01778,3.35221
8/7/22,1.66321,1.91357,0,0,2.53525,2.74738,3.00305,3.34526
12/7/22,1.66357,1.91357,0,0,2.46596,2.75988,3.01917,3.33397
13/7/22,1.66429,1.91357,0,0,2.20195,2.78664,3.03532,3.3667
14/7/22,1.66679,1.91357,0,0,1.85059,2.76411,3.06353,3.42959
15/7/22,1.78929,2.00822,0,0,1.87125,2.71503,3.08407,3.4592
18/7/22,1.79036,2.00876,0,0,2.06662,2.796,3.15228,3.50927
19/7/22,1.79107,2.00876,0,0,1.55922,2.82769,3.14246,3.50411
20/7/22,1.79107,2.00876,0,0,1.39461,2.68037,3.07459,3.39896
21/7/22,1.79107,2.00876,0,0,1.63667,2.60127,2.98252,3.23841
22/7/22,1.79607,2.00876,0,0,2.41953,2.75562,3.03959,3.28225
25/7/22,1.79643,2.00876,0,0,2.32219,2.7966,3.08769,3.38657
26/7/22,1.79643,2.00876,0,0,2.08473,2.7965,3.09304,3.3558
27/7/22,1.79643,2.00876,0,0,2.58541,2.83802,3.17228,3.38056
28/7/22,2.34821,2.53214,0,0,3.0435,2.91906,3.27966,3.44302
29/7/22,2.31071,2.47714,0,0,3.68534,2.91245,3.278,3.44711
1/8/22,2.30679,2.47571,0,0,2.92789,2.89219,3.22807,3.44618
2/8/22,2.30679,2.47571,0,0,3.15349,2.99194,3.30828,3.46593
3/8/22,2.31125,2.47571,0,0,2.86927,2.97199,3.33968,3.49794
4/8/22,2.31125,2.47571,0,0,3.00577,3.15109,3.45032,3.551
5/8/22,2.30679,2.47786,0,0,3.79674,3.19556,3.503,3.63194
8/8/22,2.30679,2.47786,0,0,0,3.19471,3.4849,3.6818
10/8/22,2.30679,2.47786,0,0,3.60003,3.34432,3.61363,3.77098
11/8/22,2.30679,2.47786,0,0,3.15191,3.29704,3.68922,3.82653
12/8/22,2.30679,2.47786,0,0,4.16259,3.48709,3.79833,3.9438
15/8/22,2.30679,2.47786,0,0,3.57139,3.47682,3.88506,4.11147
16/8/22,2.30679,2.47786,0,0,3.23475,3.52819,3.88506,4.11147
17/8/22,2.30679,2.47786,0,0,3.37443,3.62307,4.08367,4.21379
18/8/22,2.30679,2.5575,0,0,2.9615,3.61685,4.0896,4.26084
19/8/22,2.30679,2.55839,0,0,3.23578,3.6369,4.08351,4.26178
22/8/22,2.30679,2.55839,0,0,3.54742,3.65648,4.08262,4.29019
23/8/22,2.30679,2.55875,0,0,3.0118,3.62161,4.1013,4.37375
24/8/22,2.30679,2.55911,0,0,3.10837,3.68885,4.14946,4.40431
25/8/22,2.30679,2.55946,0,0,2.91388,3.65257,4.15127,4.3837
26/8/22,2.33124,2.67001,0,0,2.85615,3.60358,4.17444,4.3837
29/8/22,2.33124,2.67054,0,0,2.87424,3.64833,4.19576,4.3837
30/8/22,2.33124,2.6709,0,0,2.73192,3.66449,4.16663,4.37228
31/8/22,2.33124,2.6709,0,0,2.58293,3.61542,4.20919,4.37228
1/9/22,2.33124,2.6709,0,0,2.75201,3.5269,4.17538,4.3931
2/9/22,2.33124,2.67126,0,0,2.93384,3.58242,4.21622,4.3931
5/9/22,2.33124,2.67161,0,0,3.0195,3.5623,4.23543,4.44579
6/9/22,2.33124,2.67197,0,0,2.86744,3.60792,4.28236,4.6014
7/9/22,2.33143,2.67233,0,0,2.73159,3.67322,4.34272,4.6014
8/9/22,2.33214,2.67269,0,0,3.64705,3.66279,4.35621,4.59845
9/9/22,2.33286,2.67304,0,0,0,3.5787,4.27878,4.55715
12/9/22,2.33357,2.6734,0,0,3.11347,3.54306,4.29701,4.55715
13/9/22,2.33429,2.67376,0,0,2.95603,3.55735,4.2522,4.46464
14/9/22,2.39178,2.76231,0,0,2.88856,3.51269,4.26043,4.45109
15/9/22,2.39643,2.80964,0,0,3.36841,3.69248,4.30028,4.51923
16/9/22,2.39732,2.81536,0,0,3.64216,3.76117,4.30011,4.51923
19/9/22,2.39732,2.81089,0,0,4.06554,3.85171,4.30011,4.61306
20/9/22,2.39732,2.81125,0,0,3.8251,4.01288,4.45042,4.62386
21/9/22,2.40107,2.81214,0,0,4.03674,3.94021,4.46313,4.69238
22/9/22,2.69376,3.03286,0,0,0,3.91832,4.39317,4.60736
23/9/22,2.69376,3.03251,0,0,3.9727,3.87855,4.31704,4.57134
26/9/22,2.69376,3.03215,0,0,3.81345,3.90654,4.30549,4.53794
27/9/22,2.825,3.1675,0,0,3.88554,4.07641,4.43278,4.53794
28/9/22,2.82857,3.16876,0,0,4.04972,4.08935,4.4499,4.60498
29/9/22,2.82857,3.16876,0,0,4.07739,4.13168,4.42755,4.58983
30/9/22,2.83214,3.16876,0,0,4.20654,4.14811,4.37513,4.58983
3/10/22,2.83214,3.16894,0,0,3.94023,4.21399,4.39327,4.58983
4/10/22,2.83214,3.16983,0,0,3.80759,4.27128,4.45158,4.65247
5/10/22,3.2119,3.355,0,0,3.4401,4.21711,4.40356,4.65247
6/10/22,3.25952,3.35626,0,0,3.21588,4.16648,4.36109,4.65247
7/10/22,3.16821,3.35626,0,0,3.14669,4.11092,4.36109,4.52578
10/10/22,3.16536,3.38714,0,0,2.62313,4.00507,4.25081,4.52578
11/10/22,3.16536,3.38786,0,0,2.23567,3.97451,4.26134,4.51664
12/10/22,3.16536,3.38786,0,0,1.4363,3.87763,4.15965,4.51664
13/10/22,3.16536,3.38786,0,0,2.04908,3.85318,4.17259,4.41236
14/10/22,3.6,3.78857,0,0,2.02868,3.71571,4.06995,4.37808
17/10/22,3.6,3.79679,0,0,1.55484,4.03432,4.06995,4.43914
18/10/22,3.59857,3.79786,0,0,1.95149,4.01731,4.23914,4.43914
19/10/22,3.6,3.8,0,0,1.6943,3.87448,4.11412,4.36638
20/10/22,3.625,3.925,0,0,1.8255,3.99344,4.11412,4.40016
21/10/22,3.625,3.92429,0,0,3.1928,4.02554,4.21493,4.46326
25/10/22,3.625,3.92429,0,0,1.86644,4.2096,4.31933,4.49828
26/10/22,3.625,3.92429,0,0,1.47416,3.93887,4.15068,4.39233
27/10/22,3.625,3.925,0,0,2.02303,3.89912,4.21044,4.42904
28/10/22,3.625,3.925,0,0,1.8392,4.02676,4.23733,4.39369
31/10/22,3.625,3.925,0,0,2.00833,3.86411,4.23207,4.35446
1/11/22,3.625,3.925,0,0,2.65827,3.80502,4.15891,4.36292
2/11/22,3.625,3.925,0,0,3.24782,3.80197,4.14976,4.3555
3/11/22,3.625,3.975,0,0,3.67662,3.9079,4.18112,4.34734
4/11/22,3.625,3.97571,0,0,3.57274,3.99734,4.24011,4.38203
7/11/22,3.625,3.97571,0,0,3.29624,3.89078,4.23651,4.32138
8/11/22,3.625,3.97571,0,0,3.35072,3.82151,4.18727,4.32138
9/11/22,3.62619,3.97571,0,0,3.82155,3.89084,4.12604,4.24411
10/11/22,3.6269,3.97571,0,0,0,3.97575,4.11784,4.25282
11/11/22,3.6269,3.97571,0,0,3.82259,3.95689,4.10503,4.25182
14/11/22,3.6269,3.97929,0,0,3.66654,3.92005,4.11432,4.19829
15/11/22,3.6269,3.97929,0,0,3.69728,3.98956,4.13803,4.2061
16/11/22,3.6269,3.97929,0,0,4.04463,3.89934,4.08382,4.18308
17/11/22,3.6269,3.97929,0,0,3.78724,3.8769,4.07254,4.17243
18/11/22,3.64637,4.03429,0,0,3.76138,3.9333,4.04858,4.19554
21/11/22,3.64726,4.03429,0,0,3.75005,3.87832,4.03679,4.14293
22/11/22,3.64726,4.03429,0,0,3.81332,3.91267,4.07511,4.15348
23/11/22,3.69376,4.05965,0,0,3.79662,3.90158,4.05317,4.15836
24/11/22,3.69376,4.0609,0,0,3.8259,3.87324,4.02607,4.14258
25/11/22,3.69376,4.06126,0,0,3.81277,3.86354,4.00184,4.09668
28/11/22,3.69394,4.06126,0,0,3.7852,3.86236,4.0379,4.12646
29/11/22,3.69394,4.06126,0,0,3.38259,3.85238,4.0379,4.14079
30/11/22,3.8125,4.17144,0,0,3.22993,3.78365,3.96289,4.11819
1/12/22,3.81643,4.17161,0,0,3.34806,3.71227,3.89255,4.06653
2/12/22,3.91786,4.17161,0,0,3.46549,3.78397,3.97712,4.0563
5/12/22,3.91876,4.17161,0,0,3.96925,3.72255,3.94718,4.03609
6/12/22,4.02929,4.25179,0,0,3.72233,3.74189,3.94989,4.05003
7/12/22,4.03107,4.25179,0,0,3.44486,3.72277,3.89566,4.02693
8/12/22,4.03107,4.25179,0,0,3.45382,3.75032,3.91742,4.03776
9/12/22,4.03107,4.25143,0,0,3.68237,3.76567,3.92834,3.98331
12/12/22,4.03107,4.25,0,0,4.25991,3.82841,3.9415,4.01225
13/12/22,4.03107,4.25107,0,0,0,3.89261,3.9415,4.01225
14/12/22,4.03107,4.25036,0,0,3.6495,3.84366,3.91261,4.00846
15/12/22,4.03107,4.25,0,0,3.45032,3.83467,3.91194,4.02312
16/12/22,4.03107,4.25,0,0,4.00009,3.89708,3.99527,4.07861
19/12/22,4.03107,4.25,0,0,4.11043,3.98177,4.01648,4.07523
20/12/22,4.03107,4.25,0,0,3.5728,3.96128,4.01205,4.0767
21/12/22,4.03107,4.25,0,0,3.29216,3.89084,4.01577,4.06523
22/12/22,4.03107,4.25,0,0,3.32916,3.83098,4.00732,4.08159
23/12/22,4.03107,4.25,0,0,3.49778,3.84818,3.98132,4.08336
27/12/22,4.03107,4.25,0,0,3.5174,3.78604,3.90499,4.04965
28/12/22,4.03107,4.25,0,0,3.48189,3.71041,3.82216,3.97777
29/12/22,4.03107,4.25,0,0,3.4212,3.71903,3.85692,3.98805
30/12/22,4.03107,4.25,0,0,3.38241,3.67219,3.86879,3.94858
3/1/23,4.03107,4.25,0,0,3.53687,3.72243,3.76584,3.94842
4/1/23,4.03107,4.25,0,0,3.78951,3.81189,3.83858,3.92058
5/1/23,4.12571,4.25,0,0,3.6174,3.71314,3.55521,3.54572
6/1/23,4.13106,4.25,0,0,3.60453,3.7615,3.72135,3.56611
9/1/23,4.13106,4.25,0,0,3.48826,3.63996,3.63381,3.32711
10/1/23,4.13106,4.25,0,0,3.89773,3.81491,3.70607,3.54255
11/1/23,4.13106,4.25,0,0,4.00153,3.90192,3.77568,3.60269
12/1/23,4.13106,4.25,0,0,4.00365,4.0729,3.84393,3.49772
13/1/23,4.13106,4.25,0,0,3.9363,3.9885,3.85115,3.65402
16/1/23,4.13106,4.25,0,0,4.08238,4.00094,3.89839,3.71852
17/1/23,4.13106,4.25,0,0,4.27365,4.10788,3.89839,3.80958
18/1/23,4.13106,4.25,0,0,3.8404,4.00948,3.97941,3.80958
19/1/23,4.13106,4.25,0,0,3.61452,3.86604,4.01099,3.8627
20/1/23,4.13106,4.25,0,0,3.67751,3.88212,4.00475,3.94826
25/1/23,4.13106,4.25,0,0,3.94259,3.91519,4.06312,3.93521
26/1/23,4.13106,4.25,0,0,3.73379,3.85532,4.05048,4.00651
27/1/23,4.13106,4.25,0,0,3.26858,3.85532,4.09388,4.06056
30/1/23,4.13106,4.25,0,0,3.46141,3.77965,4.07356,4.04091
31/1/23,4.13089,4.25,0,0,3.63557,3.8378,4.08185,4.06868
1/2/23,4.10626,4.25,0,0,3.39038,3.8156,4.10257,4.05934
2/2/23,4.11803,4.25,0,0,3.2058,3.70649,4.0445,4.00855
3/2/23,4.08518,4.24857,0,0,3.04744,3.68082,3.92537,4.00855
6/2/23,4.08124,4.24857,0,0,3.09266,3.62781,3.91375,3.93895
7/2/23,4.06108,4.24857,0,0,3.03769,3.56501,3.85952,3.81278
8/2/23,4.00429,4.24857,0,0,3.21415,3.60744,3.84163,3.84887
9/2/23,3.96143,4.1875,0,0,3.1641,3.58635,3.8112,3.84887
10/2/23,3.95571,4.1875,0,0,3.27898,3.58983,3.80779,3.88718
13/2/23,3.95411,4.1875,0,0,3.26005,3.64797,3.85549,3.9738
14/2/23,3.95429,4.1875,0,0,3.44559,3.77456,3.92949,3.9895
15/2/23,3.94571,4.1875,0,0,4.37599,3.93406,3.98326,4.11933
16/2/23,3.965,4.1875,0,0,4.07477,3.8507,4.00203,4.05926
17/2/23,3.965,4.1875,0,0,3.92265,3.85669,3.97497,3.99586
20/2/23,3.96571,4.18357,0,0,3.74504,3.81946,3.9348,3.98081
21/2/23,3.96571,4.18357,0,0,4.2276,3.8465,3.98647,3.98807
22/2/23,3.965,4.18357,0,0,4.06778,3.82325,3.9622,3.9944
23/2/23,3.99571,4.18357,0,0,3.81036,3.84735,4.00862,4.01223
24/2/23,4.08214,4.18643,0,0,3.63463,3.79896,3.9874,4.00201
27/2/23,4.09107,4.18643,0,0,3.63426,3.8408,4.00089,4.01517
28/2/23,4.09571,4.18643,0,0,3.52439,3.80687,3.9993,3.97497
1/3/23,4.09714,4.18643,0,0,3.73611,3.7735,3.96338,4.01215
2/3/23,4.09857,4.18643,0,0,3.70904,3.8201,3.99546,4.02754
3/3/23,4.09857,4.18643,0,0,3.58175,3.82407,3.95486,3.96492
6/3/23,4.09857,4.18643,0,0,3.47981,3.81295,3.94379,3.96492
7/3/23,4.09857,4.18643,0,0,3.45337,3.8335,3.96176,3.96492
8/3/23,4.09857,4.18643,0,0,3.46278,3.81515,3.95832,3.94898
9/3/23,4.09857,4.18643,0,0,3.9288,3.89803,4.00694,3.98632
10/3/23,4.09857,4.18643,0,0,3.89817,3.93937,4.00967,3.97325
13/3/23,4.09857,4.1875,0,0,4.15172,3.95049,4.00406,4.02135
14/3/23,4.09857,4.18643,0,0,3.90556,3.93659,4.02071,4.02279
15/3/23,4.09857,4.18643,0,0,3.88479,4.06861,4.08318,4.02279
16/3/23,4.09857,4.18643,0,0,3.7286,4.01902,4.1182,4.08699
17/3/23,4.09857,4.1875,0,0,4.05933,4.04507,4.11092,4.08754
20/3/23,4.09857,4.1875,0,0,4.10629,4.01814,4.12425,4.07889
21/3/23,4.09857,4.1875,0,0,4.03349,4.08057,4.1748,4.10903
22/3/23,4.09857,4.1875,0,0,3.87151,4.05792,4.18684,4.10065
23/3/23,4.09857,4.1875,0,0,3.83548,3.96468,4.10274,4.08373
24/3/23,4.09857,4.1875,0,0,3.89564,3.99286,4.09755,4.10269
27/3/23,4.09857,4.1875,0,0,3.81444,4.07021,4.11341,4.06809
28/3/23,4.09857,4.1875,0,0,3.97686,4.02602,4.10962,4.06576
29/3/23,4.09857,4.1875,0,0,3.89366,4.06269,4.14667,4.09046
30/3/23,4.09857,4.1875,0,0,4.07983,4.03921,4.1656,4.11818
31/3/23,4.09714,4.1875,0,0,3.69053,3.98985,4.18314,4.11048
3/4/23,4.04,4.1875,0,0,3.50434,4.00373,4.1704,4.11048
4/4/23,4.04,4.1875,0,0,3.52363,3.95588,4.10636,4.08698
5/4/23,4.04,4.1875,0,0,3.56852,3.92951,4.10772,4.03605
6/4/23,3.98619,4.18643,0,0,3.81534,3.93214,4.08127,4.03605
10/4/23,3.96929,4.18643,0,0,0,3.93758,4.1115,4.11943
11/4/23,3.96571,4.18643,0,0,3.53322,3.9443,4.1394,4.14738
12/4/23,3.965,4.18643,0,0,3.45225,3.9019,4.16592,4.14738
13/4/23,3.96571,4.18643,0,0,3.48508,3.90582,4.11984,4.10986
14/4/23,3.95238,4.18643,0,0,3.82357,3.92373,4.11984,4.1477
17/4/23,3.95,4.18643,0,0,4.37501,3.97852,4.14112,4.14632
18/4/23,3.89518,4.18321,0,0,3.88577,4.05439,4.18433,4.15503
19/4/23,3.89143,4.18179,0,0,3.63194,4.06917,4.23659,4.24198
20/4/23,3.89,4.18179,0,0,3.95434,4.02563,4.2266,4.24198
21/4/23,3.94857,4.1825,0,0,,,,
24/4/23,3.95,4.0875,0,0,,,,
25/4/23,3.95,4.0875,0,0,,,,
26/4/23,3.95,4.0875,0,0,,,,
27/4/23,3.95,4.0875,0,0,,,,
28/4/23,3.95,4.0875,0,0,,,,
2/5/23,3.95,4.0875,0,0,,,,
3/5/23,3.95,4.0875,0,0,,,,
4/5/23,3.95,4.0875,0,0,,,,
5/5/23,3.95,4.0875,0,0,,,,
8/5/23,3.95,4.0875,0,0,,,,
9/5/23,3.95,4.0875,0,0,,,,
10/5/23,3.95,4.0875,0,0,,,,
11/5/23,3.95,4.08679,0,0,,,,
12/5/23,3.95,4.08571,0,0,,,,
15/5/23,3.95,4.08571,0,0,,,,
16/5/23,3.95,4.08571,0,0,,,,
17/5/23,3.95,4.08571,0,0,,,,
18/5/23,3.95,4.08571,0,0,,,,
19/5/23,3.95,4.08679,0,0,,,,
22/5/23,3.95,4.08571,0,0,,,,
23/5/23,3.95,4.08571,0,0,,,,
24/5/23,3.95,4.0875,0,0,,,,
25/5/23,3.95,4.0875,0,0,,,,
26/5/23,3.95,4.08821,0,0,,,,
29/5/23,3.95,4.08857,0,0,,,,
30/5/23,3.95238,4.08893,0,0,,,,
31/5/23,3.95238,4.08929,0,0,,,,
1/6/23,3.95238,4.08964,0,0,,,,
5/6/23,3.95238,4.08964,0,0,,,,
6/6/23,3.95238,4.08964,0,0,,,,
7/6/23,3.95238,4.08964,0,0,,,,
8/6/23,3.95238,4.08929,0,0,,,,
9/6/23,3.95238,4.08929,0,0,,,,
12/6/23,3.95238,4.08964,0,0,,,,
13/6/23,3.95238,4.09,0,0,,,,
14/6/23,3.95238,4.09,0,0,,,,
15/6/23,3.95238,4.09,0,0,,,,
16/6/23,3.95238,4.09,0,0,,,,
19/6/23,3.95238,4.08964,0,0,,,,
20/6/23,3.95238,4.08929,0,0,,,,
21/6/23,3.95238,4.08929,0,0,,,,
22/6/23,3.95238,4.08929,0,0,,,,
23/6/23,3.95238,4.08929,0,0,,,,
26/6/23,3.95238,4.08929,0,0,,,,
27/6/23,3.95238,4.08929,0,0,,,,
28/6/23,3.95238,4.08929,0,0,,,,
30/6/23,3.95238,4.08964,0,0,,,,
3/7/23,3.95238,4.08786,0,0,,,,
4/7/23,3.95238,4.08786,0,0,,,,
5/7/23,3.95238,4.08786,0,0,,,,
6/7/23,3.95238,4.08786,0,0,,,,
7/7/23,3.95238,4.08786,0,0,,,,
10/7/23,3.95238,4.08786,0,0,,,,
11/7/23,3.95238,4.08786,0,0,,,,
12/7/23,3.95238,4.08786,0,0,,,,
13/7/23,3.95238,4.08786,0,0,,,,
14/7/23,3.95238,4.08786,0,0,,,,
17/7/23,3.95238,4.08786,0,0,,,,
18/7/23,3.95238,4.08786,0,0,,,,
19/7/23,3.95238,4.08786,0,0,,,,
20/7/23,3.95238,4.08786,0,0,,,,
21/7/23,3.95238,4.08786,0,0,,,,
24/7/23,3.95238,4.08786,0,0,,,,
25/7/23,3.95238,4.08786,0,0,,,,
26/7/23,3.95238,4.08786,0,0,,,,
27/7/23,3.95238,4.08786,0,0,,,,
28/7/23,3.95238,4.08786,0,0,,,,
31/7/23,3.95238,4.08786,0,0,,,,
1/8/23,3.95238,4.08786,0,0,,,,
2/8/23,4.025,4.05983,0,0,,,,
3/8/23,4,4.05697,0,0,,,,
4/8/23,4,4.05697,0,0,,,,
7/8/23,4.025,4.05697,0,0,,,,
8/8/23,4.025,4.05697,0,0,,,,
10/8/23,4.025,4.05697,0,0,,,,
11/8/23,4,4.05697,0,0,,,,
14/8/23,4,4.05697,0,0,,,,
15/8/23,4,4.05697,0,0,,,,
16/8/23,4,4.05697,0,0,,,,
17/8/23,4,4.05697,0,0,,,,
18/8/23,4,4.05697,0,0,,,,
21/8/23,4,4.05697,0,0,,,,
22/8/23,4,4.05697,0,0,,,,
23/8/23,4,4.05697,0,0,,,,
24/8/23,4.025,4.05697,0,0,,,,
25/8/23,4.025,4.05644,0,0,,,,
28/8/23,4.025,4.05644,0,0,,,,
29/8/23,4.025,4.05644,0,0,,,,
30/8/23,4.025,4.05644,0,0,,,,
31/8/23,4.025,4.05644,0,0,,,,
4/9/23,4.025,4.05644,0,0,,,,
5/9/23,4.025,4.05644,0,0,,,,
6/9/23,4.025,4.05644,0,0,,,,
7/9/23,4.025,4.05644,0,0,,,,
8/9/23,4.025,4.05644,0,0,,,,
11/9/23,4.025,4.05644,0,0,,,,
12/9/23,4.025,4.05644,0,0,,,,
13/9/23,4.025,4.05644,0,0,,,,
14/9/23,4.025,4.05644,0,0,,,,
15/9/23,4.025,4.05644,0,0,,,,
18/9/23,4.025,4.05644,0,0,,,,
19/9/23,4.025,4.05644,0,0,,,,
20/9/23,4.025,4.05644,0,0,,,,
21/9/23,4.025,4.05644,0,0,,,,
22/9/23,4.025,4.05644,0,0,,,,
25/9/23,4.025,4.05644,0,0,,,,
26/9/23,4.025,4.05644,0,0,,,,
27/9/23,4.025,4.05644,0,0,,,,
28/9/23,4.025,4.05644,0,0,,,,
29/9/23,4.025,4.05697,0,0,,,,
2/10/23,4.025,4.05697,0,0,,,,
3/10/23,4.025,4.05697,0,0,,,,
4/10/23,4.025,4.05697,0,0,,,,
5/10/23,4.025,4.05697,0,0,,,,
6/10/23,4.025,4.05697,0,0,,,,
9/10/23,4.025,4.05697,0,0,,,,
10/10/23,4.025,4.05697,0,0,,,,
11/10/23,4.025,4.05697,0,0,,,,
12/10/23,4.025,4.05697,0,0,,,,
13/10/23,4.025,4.05697,0,0,,,,
16/10/23,4.025,4.05697,0,0,,,,
17/10/23,4.025,4.05644,0,0,,,,
18/10/23,4.025,4.05644,0,0,,,,
19/10/23,4.025,4.05644,0,0,,,,
20/10/23,4.025,4.05644,0,0,,,,
23/10/23,4.025,4.05644,0,0,,,,
24/10/23,4.025,4.05644,0,0,,,,
25/10/23,4.025,4.05644,0,0,,,,
26/10/23,4.025,4.05644,0,0,,,,
27/10/23,4.025,4.05644,0,0,,,,
30/10/23,4.025,4.05644,0,0,,,,
31/10/23,4.025,4.05644,0,0,,,,
1/11/23,4.025,4.05644,0,0,,,,
2/11/23,4.025,4.05644,0,0,,,,
3/11/23,4.025,4.05644,0,0,,,,
6/11/23,4.025,4.05644,0,0,,,,
7/11/23,4.025,4.05644,0,0,,,,
8/11/23,4.025,4.05644,0,0,,,,
9/11/23,4.025,4.05644,0,0,,,,
10/11/23,4.025,4.05644,0,0,,,,
14/11/23,4.02429,4.05644,0,0,,,,
15/11/23,4.02429,4.05644,0,0,,,,
16/11/23,4.02429,4.05644,0,0,,,,
17/11/23,4.02429,4.05644,0,0,,,,
20/11/23,4.02429,4.05644,0,0,,,,
21/11/23,4.02429,4.05644,0,0,,,,
22/11/23,4.02429,4.05644,0,0,,,,
23/11/23,4.025,4.05644,0,0,,,,
24/11/23,4.025,4.05644,0,0,,,,
27/11/23,4.025,4.05644,0,0,,,,
28/11/23,4.025,4.05644,0,0,,,,
29/11/23,4.025,4.05644,0,0,,,,
30/11/23,4.025,4.05644,0,0,,,,
1/12/23,4.025,4.05644,0,0,,,,
4/12/23,4.025,4.05644,0,0,,,,
5/12/23,4.025,4.05644,0,0,,,,
6/12/23,4.025,4.05644,0,0,,,,
7/12/23,4.025,4.05644,0,0,,,,
8/12/23,4.025,4.05644,0,0,,,,
11/12/23,4.025,4.05644,0,0,,,,
12/12/23,4.025,4.05644,0,0,,,,
13/12/23,4.025,4.05644,0,0,,,,
14/12/23,4.025,4.05644,0,0,,,,
15/12/23,4.025,4.05644,0,0,,,,
18/12/23,4.025,4.05644,0,0,,,,
19/12/23,4.025,4.05697,0,0,,,,
20/12/23,4.025,4.05697,0,0,,,,
21/12/23,4.025,4.05697,0,0,,,,
22/12/23,4.025,4.05697,0,0,,,,
26/12/23,4.025,4.05697,0,0,,,,
27/12/23,4.025,4.05697,0,0,,,,
28/12/23,4.025,4.05697,0,0,,,,
29/12/23,4.025,4.05697,0,0,,,,
2/1/24,4.025,4.05697,0,0,,,,
3/1/24,4.025,4.05697,0,0,,,,
4/1/24,4.025,4.05697,0,0,,,,
5/1/24,4.025,4.05697,0,0,,,,
8/1/24,4.025,4.05697,0,0,,,,
9/1/24,4.025,4.05697,0,0,,,,
10/1/24,4.025,4.05697,0,0,,,,
11/1/24,4.025,4.05697,0,0,,,,
12/1/24,4.025,4.05697,0,0,,,,
15/1/24,4.025,4.05697,0,0,,,,
16/1/24,4.025,4.05644,0,0,,,,
17/1/24,4.025,4.05644,0,0,,,,
18/1/24,4.02429,4.05644,0,0,,,,
19/1/24,4.02429,4.05644,0,0,,,,
22/1/24,4.02429,4.05644,0,0,,,,
23/1/24,4.02429,4.05644,0,0,,,,
24/1/24,4.02429,4.05626,0,0,,,,
25/1/24,4.02429,4.05626,0,0,,,,
26/1/24,4.02429,4.05626,0,0,,,,
29/1/24,4.02429,4.05626,0,0,,,,
30/1/24,4.02429,4.05626,0,0,,,,
31/1/24,4.02429,4.05626,0,0,,,,
1/2/24,4.02429,4.05626,0,0,,,,
2/2/24,4.02429,4.05626,0,0,,,,
5/2/24,4.02429,4.05626,0,0,,,,
6/2/24,4.02429,4.05626,0,0,,,,
7/2/24,4.02429,4.05626,0,0,,,,
8/2/24,4.02429,4.05626,0,0,,,,
9/2/24,4.02429,4.05626,0,0,,,,
13/2/24,4.02429,4.05626,0,0,,,,
14/2/24,4.02429,4.05626,0,0,,,,
15/2/24,4.02429,4.05626,0,0,,,,
16/2/24,4.02429,4.05626,0,0,,,,
19/2/24,4.02429,4.05626,0,0,,,,
20/2/24,4.02429,4.05626,0,0,,,,
21/2/24,4.02429,4.05626,0,0,,,,
22/2/24,4.02429,4.05626,0,0,,,,
23/2/24,4.02429,4.05626,0,0,,,,
26/2/24,4.02429,4.05626,0,0,,,,
27/2/24,4.02429,4.05626,0,0,,,,
28/2/24,4.02429,4.05626,0,0,,,,
29/2/24,4.02429,4.05626,0,0,,,,
