_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
12224,874,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
12225,874A,TAMPINES ST 84,9,1988,Y,N,N,N,N,N,TAP,64,0,0,0,0,0,64,0,0,0,0,0,0
12226,874A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12227,874B,TAMPINES ST 85,15,2020,Y,N,N,Y,N,N,TAP,96,0,0,0,41,55,0,0,0,0,0,0,0
12228,874C,TAMPINES ST 85,15,2020,Y,N,N,Y,N,N,TAP,112,0,0,0,56,56,0,0,0,0,0,0,0
12229,874D,TAMPINES ST 85,15,2021,Y,N,N,Y,N,N,TAP,111,0,0,0,56,55,0,0,0,0,0,0,0
12230,875,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12231,875,WOODLANDS ST 82,12,1994,Y,N,N,Y,N,N,WL,120,0,0,0,98,22,0,0,0,0,0,0,0
12232,875,YISHUN ST 81,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
12233,875A,TAMPINES ST 86,5,2020,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12234,875B,TAMPINES ST 86,15,2020,Y,N,N,Y,N,N,TAP,96,0,0,0,41,55,0,0,0,0,0,0,0
12235,876,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0
12236,876,WOODLANDS AVE 9,12,1994,Y,N,N,Y,N,N,WL,99,0,0,0,33,66,0,0,0,0,0,0,0
12237,876,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,48,0,0,0,30,18,0,0,0,0,0,0,0
12238,876A,TAMPINES AVE 8,15,2020,Y,N,N,Y,N,N,TAP,112,0,0,0,56,56,0,0,0,0,0,0,0
12239,876B,TAMPINES AVE 8,1,2021,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,876C,TAMPINES AVE 8,15,2020,Y,N,N,N,N,N,TAP,111,0,0,0,56,55,0,0,0,0,0,0,0
12241,877,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12242,877,WOODLANDS AVE 9,12,1994,Y,N,N,Y,N,N,WL,99,0,0,0,33,66,0,0,0,0,0,0,0
12243,877,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0
12244,878,TAMPINES AVE 8,12,1987,Y,Y,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12245,878,WOODLANDS AVE 9,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
12246,878,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,12,0,0,6,6,0,0,0,0,0,0,0,0
12247,878A,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,101,0,0,40,61,0,0,0,0,0,0,0,0
12248,878B,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,82,0,0,27,55,0,0,0,0,0,0,0,0
12249,878C,TAMPINES AVE 8,2,2016,N,Y,N,Y,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12250,879,TAMPINES AVE 8,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
12251,879,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
12252,879,YISHUN ST 81,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
12253,879A,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,105,0,0,38,67,0,0,0,0,0,0,0,0
12254,879B,TAMPINES AVE 8,15,2016,Y,N,N,Y,N,N,TAP,136,0,0,55,81,0,0,0,0,0,0,0,0
12255,879C,TAMPINES AVE 8,6,2016,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,879D,TAMPINES AVE 8,1,2017,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12257,88,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,46,0,0,40,6,0,0,0,0,0,0,0,0
12258,88,C'WEALTH CL,10,1964,Y,N,N,N,N,N,QT,97,0,10,84,3,0,0,0,0,0,0,0,0
12259,88,CIRCUIT RD,2,1969,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
12260,88,DAWSON RD,47,2015,Y,N,N,N,N,N,QT,320,0,0,0,282,38,0,0,0,0,0,0,0
12261,88,REDHILL CL,16,1993,Y,N,N,N,N,N,BM,60,0,0,0,60,0,0,0,0,0,0,0,0
12262,88,TANGLIN HALT RD,5,2007,N,Y,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
12263,88,TELOK BLANGAH HTS,30,2000,Y,N,N,N,N,N,BM,145,0,0,0,58,87,0,0,0,0,0,0,0
12264,88,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
12265,88A,DAWSON RD,1,2016,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
12266,88A,REDHILL CL,5,1993,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
12267,88A,TELOK BLANGAH HTS,5,2000,N,Y,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
12268,880,TAMPINES AVE 8,9,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0
12269,880,WOODLANDS ST 82,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,22,66,0,0,0,0,0,0,0
12270,880,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0
12271,880A,TAMPINES AVE 8,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0
12272,881,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12273,881,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,77,0,0,0,11,66,0,0,0,0,0,0,0
12274,881A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,882,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0
12276,882,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
12277,882A,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12278,883,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12279,883,WOODLANDS ST 82,2,1996,N,Y,Y,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12280,883A,WOODLANDS ST 82,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12281,884,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12282,885,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
12283,885A,TAMPINES ST 83,14,2011,Y,N,N,Y,N,N,TAP,234,0,0,0,0,0,0,0,0,182,52,0,0
12284,886,TAMPINES ST 83,9,1987,Y,N,N,N,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0
12285,886,WOODLANDS DR 50,1,2014,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12286,886A,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0
12287,886A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,60,60,0,0,0,0,0,0,0,0
12288,886B,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0
12289,886C,WOODLANDS DR 50,16,2013,Y,Y,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0
12290,886D,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,130,0,14,30,0,0,0,0,86,0,0,0,0
12291,887,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
12292,887,WOODLANDS DR 50,6,2013,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12293,887A,TAMPINES ST 81,4,1988,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
12294,887A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0
12295,887B,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,84,0,0,42,42,0,0,0,0,0,0,0,0
12296,887C,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,120,0,10,28,0,0,0,0,82,0,0,0,0
12297,888,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
12298,888,WOODLANDS DR 50,2,1996,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12299,888A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
12300,888A,WOODLANDS DR 50,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12301,889,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
12302,889,WOODLANDS DR 50,7,2015,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12303,889A,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,78,42,0,0,0,0,0,0,0
12304,889A,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,120,0,0,0,90,30,0,0,0,0,0,0,0
12305,889B,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12306,889C,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,88,0,0,0,60,28,0,0,0,0,0,0,0
12307,889D,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,118,0,0,0,88,30,0,0,0,0,0,0,0
12308,89,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,48,0,0,40,8,0,0,0,0,0,0,0,0
12309,89,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,98,0,10,84,2,0,0,0,0,0,0,2,0
12310,89,CIRCUIT RD,1,2009,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,89,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,154,0,5,22,99,12,0,0,16,0,0,0,0
12312,89,MARINE PARADE CTRL,6,1976,N,Y,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,89,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0
12314,89,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,379,0,8,116,185,40,0,0,30,0,0,0,0
12315,89,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
12316,89A,DAWSON RD,4,2014,N,N,N,N,Y,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
12317,890,TAMPINES AVE 1,4,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12318,890,WOODLANDS DR 50,1,2016,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12319,890A,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
12320,890A,WOODLANDS DR 50,16,2016,Y,N,N,Y,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0
12321,890B,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
12322,890B,WOODLANDS DR 50,16,2016,Y,N,N,N,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0
12323,890C,TAMPINES AVE 1,14,2014,Y,N,N,N,N,N,TAP,55,0,0,39,16,0,0,0,0,0,0,0,0
12324,891,TAMPINES AVE 8,16,1996,Y,Y,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0
12325,891A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0
12326,891A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0
12327,891B,TAMPINES AVE 8,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
12328,891B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0
12329,891C,WOODLANDS DR 50,5,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12330,892,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
12331,892A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0
12332,892A,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,120,0,0,0,70,50,0,0,0,0,0,0,0
12333,892B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0
12334,892C,WOODLANDS DR 50,5,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12335,893,TAMPINES AVE 8,16,1996,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0
12336,893,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12337,893A,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
12338,893A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0
12339,893B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0
12340,893C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0
12341,893D,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0
12342,894,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
12343,894A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12344,894A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,88,0,0,0,58,30,0,0,0,0,0,0,0
12345,894B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,50,40,0,0,0,0,0,0,0
12346,894C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,54,30,0,0,0,0,0,0,0
12347,894D,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,102,0,0,0,62,40,0,0,0,0,0,0,0
12348,895,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
12349,895A,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
12350,895A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0
12351,895B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12352,895C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0
12353,895D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12354,895E,WOODLANDS DR 50,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12355,896,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
12356,896A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,66,0,0,0,0,0,66,0,0,0,0,0,0
12357,896A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0
12358,896B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12359,896C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0
12360,897,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
12361,897A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
12362,897A,WOODLANDS DR 50,11,1996,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12363,897B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0
12364,897C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0
12365,897D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12366,897E,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12367,898,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12368,898A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
12369,898A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0
12370,898B,WOODLANDS DR 50,11,1996,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0
12371,899,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
12372,899A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
12373,899A,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,100,0,0,0,70,30,0,0,0,0,0,0,0
12374,899B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12375,899C,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
12376,9,BEDOK STH AVE 2,23,1992,Y,N,N,N,N,N,BD,92,0,0,0,0,92,0,0,0,0,0,0,0
12377,9,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0
12378,9,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0
12379,9,EUNOS CRES,16,1977,Y,N,N,Y,N,N,GL,180,0,0,0,180,0,0,0,0,0,0,0,0
12380,9,GLOUCESTER RD,14,1976,Y,N,N,Y,N,N,KWN,156,0,0,0,156,0,0,0,0,0,0,0,0
12381,9,HAIG RD,13,1976,Y,N,N,Y,N,N,GL,141,0,0,138,0,3,0,0,0,0,0,0,0
12382,9,HOLLAND AVE,22,1973,Y,N,N,Y,N,N,QT,371,0,0,277,84,7,0,0,0,0,0,3,0
12383,9,JLN BATU,10,1963,Y,N,N,N,N,N,KWN,117,0,111,0,3,0,0,0,0,0,3,0,0
12384,9,JLN RUMAH TINGGI,18,1983,Y,Y,N,Y,N,N,BM,102,0,0,0,34,68,0,0,0,0,0,0,0
12385,9,JLN KUKOH,12,1970,Y,Y,N,Y,N,N,CT,110,0,59,48,2,0,0,0,0,0,1,0,0
12386,9,JOO SENG RD,18,2015,Y,N,N,Y,N,N,TP,146,0,0,34,112,0,0,0,0,0,0,0,0
12387,9,LOR 7 TOA PAYOH,11,1969,Y,N,N,N,N,N,TP,176,0,0,176,0,0,0,0,0,0,0,0,0
12388,9,MARSILING DR,22,1975,Y,N,N,N,N,N,WL,84,0,0,0,0,84,0,0,0,0,0,0,0
12389,9,NTH BRIDGE RD,16,1970,Y,N,N,Y,N,N,KWN,348,0,0,0,0,0,0,0,0,336,12,0,0
12390,9,PINE CL,12,1996,Y,N,N,N,N,N,GL,77,0,0,0,55,22,0,0,0,0,0,0,0
12391,9,SELEGIE RD,20,1963,Y,Y,N,Y,N,N,CT,299,0,15,247,37,0,0,0,0,0,0,0,0
12392,9,ST. GEORGE'S RD,12,1984,Y,N,N,Y,N,N,KWN,77,0,0,0,77,0,0,0,0,0,0,0,0
12393,9,TECK WHYE LANE,13,1977,Y,Y,N,Y,N,N,CCK,240,0,0,0,0,0,0,0,0,0,240,0,0
12394,9,TELOK BLANGAH CRES,2,1974,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
12395,9,TOH YI DR,13,1988,Y,N,N,Y,N,N,BT,96,0,0,0,54,42,0,0,0,0,0,0,0
12396,9A,BOON TIONG RD,40,2014,Y,N,N,N,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0
12397,9A,JOO SENG RD,1,2016,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
12398,9A,SELEGIE RD,1,2003,N,N,N,N,N,Y,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
12399,9B,BOON TIONG RD,40,2014,Y,N,N,Y,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0
12400,9C,BOON TIONG RD,1,2015,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
12401,90,BEDOK NTH ST 4,14,1977,Y,N,N,Y,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0
12402,90,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,95,0,9,81,5,0,0,0,0,0,0,0,0
12403,90,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,150,0,5,22,95,12,0,0,16,0,0,0,0
12404,90,JLN SATU,1,2022,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
12405,90,PIPIT RD,12,1972,Y,N,N,Y,N,N,GL,274,0,0,0,0,0,0,0,0,274,0,0,0
12406,90,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0
12407,90,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,389,0,7,116,195,40,0,0,31,0,0,0,0
12408,90,TELOK BLANGAH ST 31,6,2017,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
12409,90,WHAMPOA DR,1,2007,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
12410,90A,JLN SATU,18,2022,Y,N,N,N,N,N,GL,204,0,34,17,153,0,0,0,0,0,0,0,0
12411,90A,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,BM,222,0,0,48,174,0,0,0,0,0,0,0,0
12412,90B,JLN SATU,18,2022,Y,N,N,N,N,N,GL,187,0,34,17,136,0,0,0,0,0,0,0,0
12413,90B,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,BM,116,0,0,0,116,0,0,0,0,0,0,0,0
12414,900,STH WOODLANDS DR,6,2000,N,Y,N,Y,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,901,JURONG WEST ST 91,5,1989,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,902,JURONG WEST ST 91,13,1988,Y,N,N,N,N,N,JW,96,0,0,0,54,42,0,0,0,0,0,0,0
12417,902,TAMPINES AVE 4,16,1983,Y,Y,N,N,N,N,TAP,142,0,0,0,142,0,0,0,0,0,0,0,0
12418,903,JURONG WEST ST 91,13,1988,Y,N,N,N,N,N,JW,84,0,0,0,42,42,0,0,0,0,0,0,0
12419,903,TAMPINES AVE 4,9,1983,Y,N,N,Y,N,N,TAP,84,0,0,0,20,64,0,0,0,0,0,0,0
12420,904,JURONG WEST ST 91,12,1986,Y,N,N,N,N,N,JW,110,0,0,65,44,0,0,0,0,0,0,1,0
12421,905,JURONG WEST ST 91,4,1987,Y,N,N,N,N,N,JW,28,0,0,0,16,12,0,0,0,0,0,0,0
12422,906,JURONG WEST ST 91,11,1988,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
12423,906,TAMPINES AVE 4,4,1983,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0
12424,907,JURONG WEST ST 91,12,1988,Y,Y,N,N,N,N,JW,77,0,0,0,37,40,0,0,0,0,0,0,0
12425,907,TAMPINES AVE 4,13,1983,Y,N,N,N,N,N,TAP,124,0,0,76,48,0,0,0,0,0,0,0,0
12426,908,JURONG WEST ST 91,12,1986,Y,N,N,N,N,N,JW,110,0,0,66,44,0,0,0,0,0,0,0,0
12427,908,TAMPINES AVE 4,4,1983,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0
12428,909,HOUGANG ST 91,14,1995,Y,Y,N,N,N,N,HG,130,0,0,0,107,23,0,0,0,0,0,0,0
12429,909,JURONG WEST ST 91,12,1988,Y,Y,N,N,N,N,JW,110,0,0,0,61,49,0,0,0,0,0,0,0
12430,909,TAMPINES AVE 4,13,1983,Y,N,N,N,N,N,TAP,122,0,0,71,48,0,2,0,0,0,0,1,0
12431,909A,HOUGANG ST 91,6,1996,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
12432,91,BEDOK NTH ST 4,14,1977,Y,N,N,Y,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0
12433,91,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,95,0,10,80,5,0,0,0,0,0,0,0,0
12434,91,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,150,0,2,22,95,12,0,0,19,0,0,0,0
12435,91,HENDERSON RD,16,1975,Y,N,N,Y,N,N,BM,360,0,0,0,0,0,0,0,0,0,360,0,0
12436,91,JLN SATU,7,2022,N,Y,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
12437,91,LOR 3 TOA PAYOH,16,1968,Y,N,N,N,N,N,TP,192,0,0,192,0,0,0,0,0,0,0,0,0
